Job Title,Company Name,Exp,Number of opening,Location,Link,Job Category
"Lead Software Engineer - SRE, AWS",JPMorgan,5,1,Bangalore,https://www.shine.com/jobs/lead-software-engineer-sre-aws-permanent/jpmorgan/12512938,Data Engineer
"Software Engineer III - Abinitio, ETL",JPMorgan,5,1,Hyderabad,https://www.shine.com/jobs/software-engineer-iii-abinitio-etl-permanent/jpmorgan/12513183,Data Engineer
Applied for the post of Data Engineer,Skyleaf Consultants,6,1,Noida,https://www.shine.com/jobs/applied-for-the-post-of-data-engineer-permanent/skyleaf-consultants/12472291,Data Engineer
Urgent Hiring | Odoo Software Developer for Noida  (Gau ...,Vimdhya Services Hiring For IT Soft...,1,1,Noida+1Gautam Buddha Nagar,https://www.shine.com/jobs/urgent-hiring-odoo-software-developer-for-noida-gautam-budha-nagar-permanent/vimdhya-services/12464494,Other
Data Engineer,GAVS Technologies,3,1,Chennai,https://www.shine.com/jobs/data-engineer-permanent/gavs-technologies/12376067,Data Engineer
Data Engineer,KUKULKAN MANAGEMENT SERVICES,2,4,Bangalore,https://www.shine.com/jobs/data-engineer-permanent/kukulkan-management-services/12404246,Data Engineer
 for BDM-Data Analytics Industry,Seven Consultancy,3,1,Chennai,https://www.shine.com/jobs/jobs-for-bdm-data-analytics-industry-permanent/seven-consultancy/12495434,Data Analyst
SDE1/SDE2- Python,Skyleaf Consultants,2,1,"Bangalore+4Noida, Hyderabad, Mumbai City, Ahmedabad",https://www.shine.com/jobs/sde1sde2-python-permanent/skyleaf-consultants/12472799,Python Developer
Backend Executive,MICROSTARSYSTEM,0,99,"Chennai+9Ramanathapuram, Ernakulam, Pudukottai, Sivakasi, Kodaikanal, Vilupuram, Dharmapuri, Theni, Thiruvananthapuram",https://www.shine.com/jobs/backend-executive-work-from-home/microstarsystem/12517903,Other
Backend Executive,MICROSTARSYSTEM,0,99,"Tambaram+9Rourkela, Balangir, Kandhamal, Baramati, Kodaikanal, Koraput, Sambalpur, Dombivali, Namakkal",https://www.shine.com/jobs/backend-executive-work-from-home/microstarsystem/12517871,Other
Machine Learning Engineer - R/SQL/Python,Data Leap,3,1,Hyderabad,https://www.shine.com/jobs/machine-learning-engineer-rsqlpython-permanent/data-leap/12454261,Data Engineer
Senior Consultant IS Automation Developer Python | Expe ...,Aujas Networks Pvt. Ltd,5,1,Delhi,https://www.shine.com/jobs/senior-consultant-is-automation-developer-python-experience-5-years-permanent/aujas-networks-pvt-ltd/12490808,Python Developer
Senior Manager - Risk Management - Data Governance Team ...,Edge In Asia Recruitment Private Li...,8,1,Bangalore+1Chennai,https://www.shine.com/jobs/senior-manager-risk-management-data-governance-team-bank-permanent/edge-in-asia-recruitment-private-limited/12515062,Other
DATA ENGINEER (Integration Frameworks),GlobalLogic Technologies Pvt Ltd,5,1,Nagpur,https://www.shine.com/jobs/data-engineer-integration-frameworks-permanent/globallogic-technologies-pvt-ltd/12340070,Data Engineer
Business / Data Analyst,Foursis Technical Solution,1,1,Ahmedabad,https://www.shine.com/jobs/business-data-analyst-permanent/foursis-technical-solution/12386422,Data Analyst
Senior Engineer Consultant-Data Governance,Verizon Data Services India Pvt.Ltd,1,1,Delhi,https://www.shine.com/jobs/senior-engineer-consultant-data-governance-permanent/verizon-data-services-india-pvtltd/12424957,Data Engineer
Data Engineering Chase,JPMorgan,5,1,Bangalore,https://www.shine.com/jobs/data-engineering-chase-permanent/jpmorgan/12442802,Data Engineer
Python Developer - Django/Flask,The Verticals,0,1,Vishakhapatnam,https://www.shine.com/jobs/python-developer-djangoflask-permanent/the-verticals/12349544,Python Developer
Backend Executive,MICROSTARSYSTEM,0,99,"Ernakulam+9Nanded, Other Kerala, Navi Mumbai, Palghar, Thiruvanananthapuram, Mumbai City, Thrissur, Nagpur, Wayanad",https://www.shine.com/jobs/backend-executive-work-from-home/microstarsystem/12517661,Other
Data Engineer AWS,Skyleaf Consultants,2,1,Bangalore,https://www.shine.com/jobs/data-engineer-aws-permanent/skyleaf-consultants/12473123,Data Engineer
We are hiring for Custody Client Onboarding Intermediat ...,Citibank India.,2,1,Hyderabad,https://www.shine.com/jobs/we-are-hiring-for-custody-client-onboarding-intermediate-analyst-permanent/citibank-india/12476205,Other
Associate - Data Science/Data Engineer - CCB,JPMorgan,4,1,Delhi,https://www.shine.com/jobs/associate-data-sciencedata-engineer-ccb-permanent/jpmorgan/12358254,Data Engineer
Data Engineer Enterprise Content Management,IBM India Pvt. Limited,4,1,Bangalore,https://www.shine.com/jobs/data-engineer-enterprise-content-management-permanent/ibm-india-pvt-limited/12374165,Data Engineer
DC Service Engineer,IBM India Pvt. Limited,4,1,Gurugram,https://www.shine.com/jobs/dc-service-engineer-permanent/ibm-india-pvt-limited/12513421,Data Engineer
Data Analyst,Prometheus Consulting,2,1,Bangalore,https://www.shine.com/jobs/data-analyst-permanent/prometheus-consulting/12391168,Data Analyst
HIRING FOR BACKEND TYPING COMPUTER BASED ,MICROSTARSYSTEM,0,99,"Thanjavur+9Hyderabad, Vellore, Navi Mumbai, Nizamabad, Thane, Other Telangana, Mumbai City, Tuticorin, Warangal",https://www.shine.com/jobs/hiring-for-backend-typing-computer-based-job-work-from-home/microstarsystem/12517583,Other
Trade Processing Analyst 1,Citibank India.,1,1,Hyderabad,https://www.shine.com/jobs/trade-processing-analyst-1-permanent/citibank-india/12476180,Data Analyst
 for Junior AI Developer-Reputed IT Industry,Seven Consultancy,1,1,Mumbai City,https://www.shine.com/jobs/jobs-for-junior-ai-developer-reputed-it-industry-permanent/seven-consultancy/12496049,Other
Engineer III Consultant-Full Stack,Verizon Data Services India Pvt.Ltd,2,1,Chennai,https://www.shine.com/jobs/engineer-iii-consultant-full-stack-permanent/verizon-data-services-india-pvtltd/12497541,Data Engineer
Managing Director - HR India Operations and Data Transf ...,JPMorgan,7,1,Mumbai City,https://www.shine.com/jobs/managing-director-hr-india-operations-and-data-transformation-lead-permanent/jpmorgan/12512934,Other
HIRING FOR BACKEND TYPING COMPUTER BASED ,MICROSTARSYSTEM,0,99,"Guntur+9Kurnool, Rajahmundry, Nellore, Tirupati, Hyderabad, Guntakal, Kakinada, Belgaum, Anantpur",https://www.shine.com/jobs/hiring-for-backend-typing-computer-based-job-work-from-home/microstarsystem/12517214,Other
Senior Software Engineer,Foursis Technical Solution,4,1,Indore,https://www.shine.com/jobs/senior-software-engineer-permanent/foursis-technical-solution/12459496,Data Engineer
HIRING FOR BACKEND TYPING COMPUTER BASED ,MICROSTARSYSTEM,0,99,"Bangalore+9Rajahmundry, Chennai, Kurnool, Kadapa, Tirupati, Hyderabad, Vijayawada, Kolkata, Mumbai City",https://www.shine.com/jobs/hiring-for-backend-typing-computer-based-job-work-from-home/microstarsystem/12517149,Other
" For BI Developer-Reputed IT Industry- Delhi NCR, India ...",Seven Consultancy,4,1,Delhi,https://www.shine.com/jobs/jobs-for-bi-developer-reputed-it-industry-delhi-ncr-india-lpa-preeti-permanent/seven-consultancy/12517992,Other
Devops Tech Lead,Arminus,6,1,Kolkata,https://www.shine.com/jobs/devops-tech-lead-permanent/arminus/12512349,Other
Base Software Developer,Bosch Group,3,1,Other Punjab,https://www.shine.com/jobs/base-software-developer-permanent/bosch-group/12498368,Other
Immediate Hiring for Applications Support analyst,JPMorgan,2,1,Bangalore,https://www.shine.com/jobs/immediate-hiring-for-applications-support-analyst-permanent/jpmorgan/12512838,Data Analyst
Senior Data Engineer,Skyleaf Consultants,2,1,Gurugram,https://www.shine.com/jobs/senior-data-engineer-permanent/skyleaf-consultants/12473332,Data Engineer
Required Fraud Risk Data Science Associate,JPMorgan,2,1,Bangalore,https://www.shine.com/jobs/required-fraud-risk-data-science-associate-permanent/jpmorgan/12445925,Other
Req. for now Ops Analyst-Finance Data Maintenance,Accenture,2,1,Hyderabad,https://www.shine.com/jobs/req-for-now-ops-analyst-finance-data-maintenance-permanent/accenture/12436177,Data Analyst
Python Developer,Bosch Group,1,1,Bangalore,https://www.shine.com/jobs/python-developer-permanent/bosch-group/12360387,Python Developer
Senior Data Engineer,Skyleaf Consultants,2,1,Gurugram,https://www.shine.com/jobs/senior-data-engineer-permanent/skyleaf-consultants/12471795,Data Engineer
Immediate hiring for Site Reliability Engineer III,JPMorgan,3,1,Mumbai City,https://www.shine.com/jobs/immediate-hiring-for-site-reliability-engineer-iii-permanent/jpmorgan/12512528,Data Engineer
Spark + Python Developer,Orcapod Consulting Services Pvt. Lt...,4,1,"Chennai+2Hyderabad, Pune",https://www.shine.com/jobs/spark-python-developer-permanent/orcapod-consulting-services-pvt-ltd/12465272,Python Developer
-Data Science Manager-reputed IT company,Seven Consultancy,5,1,Hyderabad,https://www.shine.com/jobs/job-data-science-manager-reputed-it-company-permanent/seven-consultancy/12449066,Other
Full Stack Developer - Software Engineer AVP,Citibank India.,2,1,Pune,https://www.shine.com/jobs/full-stack-developer-software-engineer-avp-permanent/citibank-india/12515817,Data Engineer
 for Full stack developer-IT Industry,Seven Consultancy,2,1,Mumbai City,https://www.shine.com/jobs/jobs-for-full-stack-developer-it-industry-permanent/seven-consultancy/12496078,Other
We'll hired for Data Engineering,Mercede,3,1,Bangalore,https://www.shine.com/jobs/well-hired-for-data-engineering-permanent/mercede/12475402,Data Engineer
"Senior Financial Analyst, GTM",ReCharge Payments,3,1,Delhi,https://www.shine.com/jobs/senior-financial-analyst-gtm-permanent/recharge-payments/12503281,Data Analyst
API - DevOps Engineer,Schneider Electric,2,1,Bangalore,https://www.shine.com/jobs/api-devops-engineer-permanent/schneider-electric/12512154,Data Engineer
Immediate hiring for  Automation Solutions Enablement - ...,JPMorgan,4,1,Mumbai City,https://www.shine.com/jobs/immediate-hiring-for-automation-solutions-enablement-associate-permanent/jpmorgan/12512151,Other
Candidates apply for Azure data engineer,Bosch Group,3,1,Coimbatore,https://www.shine.com/jobs/candidates-apply-for-azure-data-engineer-permanent/bosch-group/12373356,Data Engineer
Software Engineer (Node),ONS Interactive Solutions Private L...,2,1,Noida,https://www.shine.com/jobs/software-engineer-node-permanent/ons-interactive-solutions-private-limited/12497455,Data Engineer
Risk Policy Analyst C10,Citibank India.,0,1,Mumbai City,https://www.shine.com/jobs/risk-policy-analyst-c-permanent/citibank-india/12464466,Data Analyst
"C++, Image Processing, Python",Orcapod Consulting Services Pvt. Lt...,3,1,"Bangalore+4Chennai, Hyderabad, Mumbai City, Ahmedabad",https://www.shine.com/jobs/c-image-processing-python-permanent/orcapod-consulting-services-pvt-ltd/12465165,Python Developer
Manager - IST,PricewaterhouseCoopers (PWC),2,1,Bangalore,https://www.shine.com/jobs/manager-ist-permanent/pricewaterhousecoopers-pwc/12496622,Other
 For Senior Data Architect -Reputed IT Industry,Seven Consultancy,4,1,Chennai,https://www.shine.com/jobs/jobs-for-senior-data-architect-reputed-it-industry-permanent/seven-consultancy/12499341,Other
Req. for now Senior Analyst - Data Visualization,Accenture,5,1,Mumbai City,https://www.shine.com/jobs/req-for-now-senior-analyst-data-visualization-permanent/accenture/12436087,Data Analyst
Urgent opening for Senior Software Developer,Standard Chartered Bank Ltd,7,1,Mumbai City,https://www.shine.com/jobs/urgent-opening-for-senior-software-developer-permanent/standard-chartered-bank-ltd/12500173,Other
We Needs for Operations Engineer,Jacobs Engineering India,3,1,Bangalore,https://www.shine.com/jobs/we-needs-for-operations-engineer-permanent/jacobs-engineering-india/12460962,Data Engineer
Data Management Senior Analyst-Data Maintenance,Accenture,5,1,Bangalore,https://www.shine.com/jobs/data-management-senior-analyst-data-maintenance-permanent/accenture/12445989,Data Analyst
Analytics Analyst - Data Science,Accenture,3,1,Bangalore,https://www.shine.com/jobs/analytics-analyst-data-science-permanent/accenture/12425775,Data Analyst
Hypersonix - Senior Data Analyst,Hypersonix Inc.,4,1,Bangalore,https://www.shine.com/jobs/hypersonix-senior-data-analyst-permanent/hypersonix-inc/12339859,Data Analyst
FullStack Python developer,Bosch Group,1,1,Bangalore,https://www.shine.com/jobs/fullstack-python-developer-permanent/bosch-group/12358281,Python Developer
Req.  for Blockchain Developer-Reputed IT Industry-Chen ...,Seven Consultancy,3,1,Chennai,https://www.shine.com/jobs/req-jobs-for-blockchain-developer-reputed-it-industry-chennai-permanent/seven-consultancy/12493961,Other
Senior Python Developer - Neo4j/MongoDB,Risk Edge Solutions P Ltd.,5,1,Bangalore+1Hyderabad,https://www.shine.com/jobs/senior-python-developer-neo4jmongodb-permanent/risk-edge-solutions-p-ltd/12357216,Python Developer
Require  For Sr. Business Analyst-Reputed Business Cons ...,Seven Consultancy,3,1,Bangalore,https://www.shine.com/jobs/require-for-sr-business-analyst-reputed-business-consulting-permanent/seven-consultancy/12500423,Business Analyst
Hire now Smart Openings for Performance data Anayst,Pentagon Consultancy Services,2,1,Bangalore,https://www.shine.com/jobs/hire-now-smart-openings-for-performance-data-anayst-permanent/pentagon-consultancy-services/12493336,Other
Python Lead (AI/ML),TeamPlus Staffing Solution Pvt.ltd.,8,1,Pune,https://www.shine.com/jobs/python-lead-aiml-permanent/teamplus-staffing-solution-pvtltd/12466790,Python Developer
Senior Analyst - Risk Analytics,Northern Trust,1,1,Bangalore,https://www.shine.com/jobs/senior-analyst-risk-analytics-permanent/northern-trust/12502134,Data Analyst
Data Engineer AWS,Skyleaf Consultants,2,1,Bangalore,https://www.shine.com/jobs/data-engineer-aws-permanent/skyleaf-consultants/12469926,Data Engineer
Analyst-Risk Data Management,Accenture,3,1,Bangalore,https://www.shine.com/jobs/analyst-risk-data-management-permanent/accenture/12427662,Data Analyst
BA4 - GM Mumbai Central - Equities Cash,Barclays Shared Services Pvt. Ltd,1,1,United Kingdom+1Mumbai City,https://www.shine.com/jobs/ba4-gm-mumbai-central-equities-cash-permanent/barclays-shared-services-pvt-ltd/12478936,Other
Req.  for Full Stack Developer ( Backend) - Reputed IT,Seven Consultancy,2,1,Mumbai City,https://www.shine.com/jobs/req-jobs-for-full-stack-developer-backend-reputed-it-permanent/seven-consultancy/12493616,Other
Senior Data Engineer,Mercede,1,1,Bangalore,https://www.shine.com/jobs/senior-data-engineer-permanent/mercede/12341874,Data Engineer
Client Service Transaction Management Representative,Citibank India.,3,1,Hyderabad,https://www.shine.com/jobs/client-service-transaction-management-representative-permanent/citibank-india/12494511,Other
Automation Architect,IBM India Pvt. Limited,3,1,Bangalore,https://www.shine.com/jobs/automation-architect-permanent/ibm-india-pvt-limited/12513438,Other
General Manager/Senior Manager - Data Scientist - Portf ...,COE SOLUTION CONSULTING LLP,5,1,Pune,https://www.shine.com/jobs/general-managersenior-manager-data-scientist-portfolio-risk-analytics-permanent/coe-solution-consulting-llp/12362091,Data Scientist
Python Developer - Flask/SQL,JOBSBALE,3,1,Hyderabad,https://www.shine.com/jobs/python-developer-flasksql-permanent/jobsbale/12355872,Python Developer
Python Developer - Flask/Django/Javascript,Logic Planet,3,1,Bangalore,https://www.shine.com/jobs/python-developer-flaskdjangojavascript-permanent/logic-planet/12356692,Python Developer
Python Django Consultant,VEGA Intellisoft Private Limited,4,1,Thane+1Pune,https://www.shine.com/jobs/python-django-consultant-permanent/vega-intellisoft-private-limited/12478779,Python Developer
Recruitment for Python Software Engineer II,JPMorgan,2,1,Mumbai City,https://www.shine.com/jobs/recruitment-for-python-software-engineer-ii-permanent/jpmorgan/12442567,Data Engineer
Looking for Senior Specialist - Market Research,Gartner,5,1,Gurugram,https://www.shine.com/jobs/looking-for-senior-specialist-market-research-permanent/gartner/12466251,Other
